STATE,CWA,COUNTYNAME,FIPS,TIME_ZONE,FE_AREA,LON,LAT
NY,ALY,Columbia,36021,E,ec,-73.6318,42.2501
NY,ALY,Rensselaer,36083,E,ec,-73.5097,42.7111
NY,ALY,Saratoga,36091,E,ec,-73.8639,43.1074
NY,BTV,St. Lawrence,36089,E,nn,-75.0625,44.4921
NY,OKX,Nassau,36059,E,se,-73.5885,40.7411
NY,BUF,Chautauqua,36013,E,ww,-79.3664,42.2282
NY,OKX,Suffolk,36103,E,se,-72.8573,40.878
NC,AKQ,Perquimans,37143,E,ne,-76.4419,36.2069
,,,,,,,
NY,OKX,Kings,36047,E,se,-73.9472,40.6447
NY,BUF,Jefferson,36045,E,cc,-75.9102,44.0409
NY,BUF,Erie,36029,E,ww,-78.7308,42.7621
SC,CHS,Beaufort,45013,E,se,-80.6934,32.3568
OH,ILN,Adams,39001,E,sc,-83.472,38.8457
OH,IWX,Allen,39003,E,wc,-84.1057,40.7715
OH,CLE,Ashland,39005,E,nc,-82.2707,40.846
OH,RLX,Athens,39009,E,se,-82.0452,39.3337
OH,ILN,Auglaize,39011,E,wc,-84.2217,40.5609
OH,PBZ,Belmont,39013,E,ec,-80.9885,40.0158
OH,ILN,Brown,39015,E,sw,-83.868,38.9344
OH,ILN,Butler,39017,E,sw,-84.5755,39.4386
OH,PBZ,Carroll,39019,E,ec,-81.0897,40.5796
OH,ILN,Champaign,39021,E,wc,-83.7696,40.1377
OH,ILN,Clark,39023,E,wc,-83.7835,39.9168
OH,CLE,Wyandot,39175,E,nw,-83.3044,40.8424
OH,ILN,Clinton,39027,E,sw,-83.8084,39.415
OH,PBZ,Columbiana,39029,E,ec,-80.7775,40.7686
OH,PBZ,Coshocton,39031,E,ec,-81.92,40.3017
OH,CLE,Crawford,39033,E,nc,-82.9197,40.8509
OH,ILN,Darke,39037,E,wc,-84.6193,40.1333
OH,IWX,Defiance,39039,E,nw,-84.4906,41.3239
OH,ILN,Delaware,39041,E,cc,-83.0052,40.2785
OH,ILN,Fairfield,39045,E,cc,-82.6305,39.7516
OH,ILN,Fayette,39047,E,cc,-83.4561,39.5599
OH,ILN,Franklin,39049,E,cc,-83.0093,39.9696
OH,IWX,Fulton,39051,E,nw,-84.1301,41.6018
OH,RLX,Gallia,39053,E,se,-82.3169,38.8247
OH,ILN,Greene,39057,E,wc,-83.8898,39.6915
OH,PBZ,Guernsey,39059,E,ec,-81.4942,40.0521
OH,ILN,Hamilton,39061,E,sw,-84.5426,39.1954
OH,CLE,Hancock,39063,E,nw,-83.6665,41.0019
OH,ILN,Hardin,39065,E,wc,-83.6594,40.6615
OH,PBZ,Harrison,39067,E,ec,-81.0911,40.2938
OH,IWX,Henry,39069,E,nw,-84.0682,41.3339
OH,ILN,Hocking,39073,E,cc,-82.4792,39.497
OH,CLE,Holmes,39075,E,ne,-81.9294,40.5612
OH,CLE,Huron,39077,E,nc,-82.5984,41.1462
OH,RLX,Jackson,39079,E,se,-82.6184,39.0197
OH,PBZ,Jefferson,39081,E,ec,-80.761,40.385
OH,CLE,Knox,39083,E,nc,-82.4216,40.3988
OH,RLX,Lawrence,39087,E,se,-82.5368,38.5985
OH,ILN,Licking,39089,E,cc,-82.4835,40.0918
OH,ILN,Logan,39091,E,wc,-83.7658,40.3885
OH,CLE,Lorain,39093,E,nc,-82.1512,41.2955
OH,ILN,Madison,39097,E,cc,-83.3999,39.8941
OH,CLE,Mahoning,39099,E,ne,-80.7753,41.0146
OH,CLE,Marion,39101,E,nc,-83.1609,40.5873
OH,CLE,Medina,39103,E,ne,-81.8997,41.1176
OH,RLX,Meigs,39105,E,se,-82.0229,39.0821
OH,ILN,Mercer,39107,E,wc,-84.6293,40.54
OH,ILN,Miami,39109,E,wc,-84.2289,40.0534
OH,PBZ,Monroe,39111,E,ec,-81.0829,39.7274
OH,ILN,Montgomery,39113,E,wc,-84.2906,39.7545
OH,RLX,Morgan,39115,E,se,-81.8527,39.6203
OH,CLE,Morrow,39117,E,nc,-82.7941,40.524
OH,PBZ,Muskingum,39119,E,ec,-81.9444,39.9654
OH,PBZ,Noble,39121,E,ec,-81.4556,39.766
OH,IWX,Paulding,39125,E,wc,-84.5801,41.1166
OH,RLX,Perry,39127,E,se,-82.2361,39.7371
OH,ILN,Pickaway,39129,E,cc,-83.0243,39.642
OH,ILN,Pike,39131,E,sc,-83.0668,39.0774
OH,CLE,Portage,39133,E,ne,-81.1962,41.1676
OH,ILN,Preble,39135,E,wc,-84.6481,39.7416
OH,IWX,Putnam,39137,E,wc,-84.1317,41.0221
OH,CLE,Richland,39139,E,nc,-82.5365,40.7747
OH,ILN,Ross,39141,E,sc,-83.057,39.3376
OH,ILN,Scioto,39145,E,sc,-82.9928,38.804
OH,CLE,Seneca,39147,E,nw,-83.1277,41.1239
OH,ILN,Shelby,39149,E,wc,-84.2048,40.3315
OH,CLE,Stark,39151,E,ne,-81.3659,40.8138
OH,CLE,Summit,39153,E,ne,-81.5321,41.1259
OH,CLE,Trumbull,39155,E,ne,-80.7604,41.3174
OH,PBZ,Tuscarawas,39157,E,ec,-81.4738,40.441
OH,ILN,Union,39159,E,cc,-83.3715,40.2995
OH,IWX,Van Wert,39161,E,wc,-84.5861,40.8554
OH,RLX,Vinton,39163,E,se,-82.4854,39.251
OH,ILN,Warren,39165,E,sw,-84.1668,39.4277
OH,RLX,Washington,39167,E,se,-81.4953,39.4553
OH,CLE,Wayne,39169,E,ne,-81.8883,40.8289
OH,IWX,Williams,39171,E,nw,-84.5882,41.5603
OH,CLE,Wood,39173,E,nw,-83.623,41.3617
OH,ILN,Clermont,39025,E,sw,-84.1522,39.0476
OH,ILN,Highland,39071,E,sc,-83.6009,39.1848
OH,CLE,Lucas,39095,E,nw,-83.6586,41.62
OH,CLE,Ottawa,39123,E,nw,-83.1467,41.5381
OH,CLE,Geauga,39055,E,ne,-81.1786,41.4995
OH,CLE,Lake,39085,E,ne,-81.237,41.6968
OH,CLE,Sandusky,39143,E,nw,-83.145,41.3565
OH,CLE,Ashtabula,39007,E,ne,-80.7485,41.7074
OH,CLE,Cuyahoga,39035,E,ne,-81.6587,41.4243
OH,CLE,Erie,39043,E,nc,-82.6178,41.3635
OK,OUN,Blaine,40011,C,nw,-98.4335,35.8752
OK,OUN,Bryan,40013,C,se,-96.26,33.9623
OK,OUN,Caddo,40015,C,sw,-98.3751,35.1744
OK,OUN,Canadian,40017,C,cc,-97.9825,35.5425
OK,OUN,Carter,40019,C,ss,-97.2858,34.2509
OK,TSA,Cherokee,40021,C,ec,-94.9997,35.9066
OK,TSA,Choctaw,40023,C,se,-95.5521,34.0265
OK,AMA,Cimarron,40025,C,pa,-102.5178,36.7483
OK,OUN,Cleveland,40027,C,cc,-97.3271,35.2036
OK,OUN,Coal,40029,C,se,-96.2979,34.5882
OK,OUN,Comanche,40031,C,sw,-98.4717,34.6621
OK,OUN,Cotton,40033,C,sw,-98.3721,34.2902
OK,TSA,Craig,40035,C,ne,-95.2086,36.7617
OK,TSA,Creek,40037,C,ne,-96.3709,35.9027
OK,OUN,Custer,40039,C,ww,-99.0015,35.6389
OK,TSA,Delaware,40041,C,ne,-94.8027,36.4082
OK,OUN,Dewey,40043,C,nw,-99.008,35.9877
OK,OUN,Ellis,40045,C,nw,-99.7546,36.2184
OK,OUN,Garfield,40047,C,nn,-97.7828,36.379
OK,OUN,Garvin,40049,C,ss,-97.3093,34.7045
OK,OUN,Grady,40051,C,cc,-97.884,35.017
OK,OUN,Grant,40053,C,nn,-97.7861,36.7961
OK,OUN,Greer,40055,C,sw,-99.5609,34.9357
OK,OUN,Harmon,40057,C,sw,-99.8463,34.7441
OK,OUN,Harper,40059,C,nw,-99.6673,36.7887
OK,TSA,Haskell,40061,C,se,-95.1166,35.2248
OK,OUN,Hughes,40063,C,se,-96.2502,35.0484
OK,OUN,Jackson,40065,C,sw,-99.4148,34.588
OK,OUN,Jefferson,40067,C,ss,-97.8359,34.1111
OK,OUN,Johnston,40069,C,se,-96.6606,34.3165
OK,OUN,Kay,40071,C,nn,-97.1439,36.818
OK,OUN,Kingfisher,40073,C,cc,-97.9421,35.9454
OK,OUN,Kiowa,40075,C,sw,-98.9808,34.9163
OK,OUN,Woodward,40153,C,nw,-99.265,36.4227
OK,TSA,Le Flore,40079,C,se,-94.7035,34.9001
OK,OUN,Lincoln,40081,C,cc,-96.8809,35.703
OK,OUN,Logan,40083,C,cc,-97.4434,35.9194
OK,OUN,Love,40085,C,ss,-97.2442,33.9499
OK,OUN,McClain,40087,C,cc,-97.4436,35.0087
OK,SHV,McCurtain,40089,C,se,-94.7712,34.115
OK,TSA,McIntosh,40091,C,se,-95.6668,35.3737
OK,OUN,Major,40093,C,nw,-98.536,36.3116
OK,OUN,Marshall,40095,C,se,-96.769,34.0245
OK,TSA,Mayes,40097,C,ne,-95.2309,36.3018
OK,OUN,Murray,40099,C,ss,-97.0679,34.4823
OK,TSA,Muskogee,40101,C,ec,-95.3794,35.6161
OK,OUN,Noble,40103,C,nn,-97.2306,36.3886
OK,TSA,Nowata,40105,C,ne,-95.6174,36.7985
OK,TSA,Okfuskee,40107,C,ec,-96.3228,35.4655
OK,OUN,Oklahoma,40109,C,cc,-97.4072,35.5515
OK,TSA,Okmulgee,40111,C,ne,-95.9643,35.6467
OK,TSA,Osage,40113,C,ne,-96.3984,36.6292
OK,TSA,Ottawa,40115,C,ne,-94.8105,36.8355
OK,TSA,Pawnee,40117,C,ne,-96.6993,36.3169
OK,OUN,Payne,40119,C,cc,-96.9757,36.0773
OK,TSA,Pittsburg,40121,C,se,-95.7484,34.9239
OK,OUN,Pontotoc,40123,C,ec,-96.6844,34.7281
OK,OUN,Pottawatomie,40125,C,cc,-96.9483,35.2068
OK,TSA,Pushmataha,40127,C,se,-95.3758,34.4162
OK,OUN,Roger Mills,40129,C,ww,-99.6957,35.6883
OK,TSA,Rogers,40131,C,ne,-95.6044,36.3716
OK,OUN,Seminole,40133,C,ec,-96.6156,35.1674
OK,TSA,Sequoyah,40135,C,ec,-94.7549,35.4953
OK,OUN,Stephens,40137,C,ss,-97.8514,34.4856
OK,AMA,Texas,40139,C,pa,-101.49,36.7479
OK,OUN,Tillman,40141,C,sw,-98.9242,34.3728
OK,TSA,Tulsa,40143,C,ne,-95.9414,36.1211
OK,TSA,Wagoner,40145,C,ne,-95.5212,35.9609
OK,TSA,Washington,40147,C,ne,-95.9044,36.7152
OK,OUN,Washita,40149,C,ww,-98.9923,35.2904
OK,OUN,Woods,40151,C,nw,-98.8651,36.7669
OK,TSA,Latimer,40077,C,se,-95.2504,34.8761
OK,TSA,Adair,40001,C,ne,-94.6587,35.8839
OK,OUN,Alfalfa,40003,C,nw,-98.324,36.731
OK,OUN,Atoka,40005,C,se,-96.0378,34.3737
OK,AMA,Beaver,40007,C,pa,-100.4767,36.7497
OK,OUN,Beckham,40009,C,ww,-99.682,35.2687
OR,BOI,Harney,41025,P,se,-118.9679,43.064
OR,BOI,Baker,41001,P,ne,-117.6753,44.7092
OR,PDT,Deschutes,41017,P,cc,-121.2279,43.9149
OR,PDT,Jefferson,41031,P,cc,-121.1754,44.6294
OR,BOI,Malheur,41045,MP,se,-117.6231,43.1934
OR,PDT,Union,41061,P,ne,-118.009,45.3104
OR,PDT,Wheeler,41069,P,ne,-120.0275,44.7261
OR,PQR,Lane,41039,P,ww,-122.847,43.9386
OR,PQR,Tillamook,41057,P,nw,-123.7086,45.463
OR,PQR,Clatsop,41007,P,nw,-123.6547,45.9895
OR,PQR,Columbia,41009,P,nw,-123.0881,45.9439
OR,PQR,Washington,41067,P,nw,-123.0985,45.5601
OR,PQR,Yamhill,41071,P,nw,-123.3081,45.2326
OR,PQR,Marion,41047,P,nw,-122.5826,44.9035
OR,PQR,Linn,41043,P,nw,-122.5342,44.4886
OR,PQR,Hood River,41027,P,nw,-121.6512,45.519
OR,PQR,Polk,41053,P,nw,-123.4134,44.9034
OR,PQR,Benton,41003,P,ww,-123.4292,44.4922
OR,MFR,Jackson,41029,P,sw,-122.7284,42.4321
OR,MFR,Josephine,41033,P,sw,-123.5555,42.3654
OR,MFR,Klamath,41035,P,sc,-121.6501,42.6863
OR,PDT,Crook,41013,P,cc,-120.3566,44.1422
OR,MFR,Lake,41037,P,sc,-120.3874,42.7934
OR,PDT,Morrow,41049,P,ne,-119.5843,45.4188
OR,PDT,Grant,41023,P,cc,-119.0074,44.4912
OR,PDT,Wallowa,41063,P,ne,-117.1811,45.5798
OR,PDT,Umatilla,41059,P,ne,-118.7369,45.5919
OR,PQR,Multnomah,41051,P,nw,-122.4157,45.5469
OR,PQR,Clackamas,41005,P,nw,-122.2214,45.1887
OR,PDT,Gilliam,41021,P,nc,-120.2109,45.378
OR,PDT,Sherman,41055,P,nc,-120.6894,45.4052
OR,PDT,Wasco,41065,P,nc,-121.1682,45.16
OR,MFR,Coos,41011,P,sw,-124.0594,43.1739
OR,PQR,Lincoln,41041,P,ww,-123.8668,44.6421
OR,MFR,Douglas,41019,P,sw,-123.1662,43.2796
OR,MFR,Curry,41015,P,sw,-124.1567,42.4578
PA,CTP,Adams,42001,E,sc,-77.2179,39.8715
PA,PBZ,Allegheny,42003,E,sw,-79.9812,40.4688
PA,PBZ,Armstrong,42005,E,wc,-79.4645,40.8125
PA,PBZ,Beaver,42007,E,ww,-80.3493,40.6823
PA,CTP,Bedford,42009,E,sc,-78.4902,40.0066
PA,CTP,Blair,42013,E,cc,-78.3486,40.4813
PA,BGM,Bradford,42015,E,ne,-76.5157,41.7886
PA,PBZ,Butler,42019,E,wc,-79.913,40.9117
PA,CTP,Cambria,42021,E,cc,-78.7136,40.4954
PA,CTP,Cameron,42023,E,nc,-78.2038,41.4368
PA,PBZ,Clarion,42031,E,wc,-79.421,41.1925
PA,CTP,Clearfield,42033,E,cc,-78.4741,41.0002
PA,CTP,Columbia,42037,E,cc,-76.4052,41.0486
PA,CLE,Crawford,42039,E,nw,-80.1063,41.6848
PA,CTP,Cumberland,42041,E,sc,-77.2651,40.1637
PA,CTP,Dauphin,42043,E,sc,-76.7793,40.4155
PA,CTP,Elk,42047,E,nc,-78.6492,41.4252
PA,PBZ,Forest,42053,E,nw,-79.2361,41.5132
PA,CTP,Franklin,42055,E,sc,-77.7212,39.9275
PA,CTP,Fulton,42057,E,sc,-78.1124,39.9255
PA,PBZ,Greene,42059,E,sw,-80.2229,39.8538
PA,CTP,Huntingdon,42061,E,cc,-77.9812,40.417
PA,PBZ,Indiana,42063,E,wc,-79.0875,40.6521
PA,PBZ,Jefferson,42065,E,wc,-78.9995,41.1281
PA,CTP,Juniata,42067,E,cc,-77.402,40.5311
PA,BGM,Lackawanna,42069,E,ne,-75.6092,41.437
PA,CTP,Lancaster,42071,E,sc,-76.2477,40.0424
PA,PBZ,Lawrence,42073,E,ww,-80.3342,40.9912
PA,CTP,Lebanon,42075,E,sc,-76.4577,40.3672
PA,BGM,Luzerne,42079,E,ne,-75.9889,41.1771
PA,CTP,McKean,42083,E,nc,-78.569,41.8078
PA,PBZ,Mercer,42085,E,nw,-80.2577,41.3022
PA,CTP,Mifflin,42087,E,cc,-77.6171,40.6104
PA,CTP,Montour,42093,E,cc,-76.6586,41.028
PA,CTP,Perry,42099,E,sc,-77.2622,40.3984
PA,BGM,Pike,42103,E,ne,-75.0338,41.3321
PA,CTP,Potter,42105,E,nc,-77.8958,41.745
PA,CTP,Schuylkill,42107,E,cc,-76.216,40.7059
PA,CTP,Snyder,42109,E,cc,-77.0701,40.77
PA,CTP,Somerset,42111,E,sc,-79.0283,39.9725
PA,CTP,Sullivan,42113,E,nc,-76.5119,41.446
PA,BGM,Susquehanna,42115,E,ne,-75.8008,41.8214
PA,CTP,Tioga,42117,E,nc,-77.2543,41.7721
PA,CTP,Union,42119,E,cc,-77.0621,40.963
PA,PBZ,Venango,42121,E,nw,-79.758,41.401
PA,CTP,Warren,42123,E,nc,-79.2741,41.8147
PA,PBZ,Washington,42125,E,sw,-80.2482,40.1894
PA,BGM,Wyoming,42131,E,ne,-76.0165,41.5184
PA,CTP,York,42133,E,sc,-76.7265,39.9199
PA,CTP,Northumberland,42097,E,cc,-76.7091,40.852
PA,PBZ,Fayette,42051,E,sw,-79.6474,39.9198
PA,PBZ,Westmoreland,42129,E,sw,-79.4668,40.3107
PA,CTP,Centre,42027,E,cc,-77.8196,40.919
PA,CTP,Lycoming,42081,E,nc,-77.0645,41.3433
PA,BGM,Wayne,42127,E,ne,-75.3033,41.6487
PA,CLE,Erie,42049,E,nw,-80.0322,41.9917
PA,CTP,Clinton,42035,E,nc,-77.6385,41.2341
PA,PHI,Berks,42011,E,ee,-75.926,40.4164
PA,PHI,Bucks,42017,E,se,-75.1067,40.337
PA,PHI,Lehigh,42077,E,ee,-75.5924,40.6129
PA,PHI,Monroe,42089,E,ne,-75.3394,41.0582
PA,PHI,Montgomery,42091,E,se,-75.3672,40.2109
PA,PHI,Philadelphia,42101,E,se,-75.1338,40.0076
PA,PHI,Carbon,42025,E,ne,-75.7088,40.9183
PA,PHI,Delaware,42045,E,se,-75.3991,39.9166
PA,PHI,Northampton,42095,E,ee,-75.3074,40.7543
PA,PHI,Chester,42029,E,se,-75.7484,39.9733
RI,BOX,Newport,44005,E,,-71.2366,41.556
RI,BOX,Bristol,44001,E,,-71.2842,41.7161
RI,BOX,Providence,44007,E,,-71.5811,41.8724
RI,BOX,Washington,44009,E,,-71.6234,41.4687
RI,BOX,Kent,44003,E,,-71.5943,41.6719
SC,GSP,Abbeville,45001,E,up,-82.4587,34.2226
SC,CHS,Allendale,45005,E,se,-81.3581,32.9881
SC,GSP,Anderson,45007,E,up,-82.6379,34.5191
SC,CAE,Bamberg,45009,E,cc,-81.0542,33.2147
SC,GSP,Cherokee,45021,E,up,-81.6204,35.0482
SC,GSP,Chester,45023,E,up,-81.1595,34.6921
SC,CAE,Chesterfield,45025,E,cc,-80.1586,34.6398
SC,ILM,Darlington,45031,E,ne,-79.9577,34.3323
SC,CAE,Edgefield,45037,E,cc,-81.9666,33.7723
SC,CAE,Fairfield,45039,E,cc,-81.1212,34.3951
SC,GSP,Greenwood,45047,E,up,-82.1259,34.1538
SC,CAE,Kershaw,45055,E,cc,-80.5903,34.3388
SC,CAE,Lancaster,45057,E,cc,-80.7054,34.6867
SC,GSP,Laurens,45059,E,up,-82.006,34.4836
SC,CAE,Lee,45061,E,cc,-80.2545,34.1633
SC,CAE,Lexington,45063,E,cc,-81.2722,33.9022
SC,CAE,McCormick,45065,E,cc,-82.3099,33.8996
SC,ILM,Marlboro,45069,E,ne,-79.6786,34.602
SC,CAE,Newberry,45071,E,cc,-81.6001,34.2898
SC,CAE,Richland,45079,E,cc,-80.9031,34.0218
SC,CAE,Saluda,45081,E,cc,-81.7269,34.0061
SC,GSP,Spartanburg,45083,E,up,-81.9907,34.9313
SC,GSP,York,45091,E,up,-81.1845,34.9747
SC,GSP,Union,45087,E,up,-81.6194,34.6892
SC,CAE,Aiken,45003,E,cc,-81.6348,33.5444
SC,ILM,Dillon,45033,E,ne,-79.3789,34.3915
SC,ILM,Marion,45067,E,ne,-79.3625,34.0801
SC,CAE,Calhoun,45017,E,cc,-80.7802,33.6749
SC,ILM,Florence,45041,E,ne,-79.7028,34.0245
SC,CAE,Sumter,45085,E,cc,-80.3823,33.9162
SC,CAE,Clarendon,45027,E,cc,-80.2164,33.6658
SC,CHS,Dorchester,45035,E,se,-80.4052,33.0795
SC,CAE,Orangeburg,45075,E,cc,-80.8003,33.439
SC,ILM,Williamsburg,45089,E,ne,-79.7277,33.6199
SC,CHS,Hampton,45049,E,se,-81.1406,32.7763
,,,,,,,
SC,CHS,Charleston,45019,E,se,-80.1831,32.6714
SC,GSP,Greenville,45045,E,up,-82.3708,34.8944
SC,GSP,Oconee,45073,E,up,-83.0659,34.7535
SC,GSP,Pickens,45077,E,up,-82.7254,34.8875
SC,CHS,Berkeley,45015,E,se,-79.9508,33.1978
SC,ILM,Horry,45051,E,ne,-78.9966,33.9215
SC,CHS,Colleton,45029,E,se,-80.668,32.8655
SC,CAE,Barnwell,45011,E,cc,-81.435,33.2661
,,,,,,,
SC,ILM,Georgetown,45043,E,ne,-79.2353,33.2834
,,,,,,,
SC,CHS,Jasper,45053,E,se,-81.0321,32.4371
,,,,,,,
TX,HGX,Harris,48201,C,se,-95.3963,29.8588
SD,ABR,Hyde,46069,C,cc,-99.4871,44.5474
SD,FSD,Hutchinson,46067,C,se,-97.7546,43.3348
SD,ABR,Hughes,46065,C,cc,-99.9961,44.389
SD,UNR,Harding,46063,M,nw,-103.4959,45.5804
SD,FSD,Hanson,46061,C,se,-97.7874,43.6748
SD,ABR,Hand,46059,C,cc,-99.005,44.5478
SD,ABR,Hamlin,46057,C,ne,-97.1883,44.6737
SD,UNR,Haakon,46055,M,wc,-101.54,44.2944
SD,FSD,Gregory,46053,C,sc,-99.1856,43.1924
SD,ABR,Grant,46051,C,ne,-96.7677,45.172
SD,ABR,Faulk,46049,C,nc,-99.1453,45.0711
SD,ABR,Edmunds,46045,C,nc,-99.2155,45.4188
SD,FSD,Douglas,46043,C,sc,-98.3662,43.3871
SD,ABR,Dewey,46041,M,nc,-100.8719,45.1566
SD,ABR,Deuel,46039,C,ne,-96.668,44.76
SD,ABR,Day,46037,C,ne,-97.6075,45.3672
SD,FSD,Davison,46035,C,se,-98.1461,43.675
SD,ABR,Corson,46031,M,nc,-101.1969,45.7087
SD,ABR,Codington,46029,C,ne,-97.1887,44.9778
SD,FSD,Clay,46027,C,se,-96.9757,42.9146
SD,ABR,Clark,46025,C,ne,-97.7295,44.8582
SD,FSD,Charles Mix,46023,C,sc,-98.5879,43.2079
SD,ABR,Campbell,46021,C,nc,-100.0517,45.7711
SD,ABR,Buffalo,46017,C,cc,-99.205,44.0763
SD,FSD,Brule,46015,C,sc,-99.081,43.7181
SD,ABR,Brown,46013,C,ne,-98.3516,45.5898
SD,FSD,Brookings,46011,C,ec,-96.7905,44.3697
SD,FSD,Bon Homme,46009,C,se,-97.8847,42.9884
SD,UNR,Bennett,46007,M,sw,-101.6639,43.1949
SD,FSD,Beadle,46005,C,ec,-98.2782,44.4145
SD,FSD,Aurora,46003,C,sc,-98.5616,43.7182
SD,UNR,Mellette,46095,C,sc,-100.76,43.5811
SD,UNR,Butte,46019,M,nw,-103.5081,44.9058
SD,ABR,Jones,46075,C,cc,-100.6896,43.9604
SD,FSD,Turner,46125,C,se,-97.1488,43.3108
SD,FSD,Union,46127,C,se,-96.6561,42.8324
SD,UNR,Tripp,46123,C,sc,-99.884,43.3459
SD,UNR,Todd,46121,C,sc,-100.7184,43.1934
SD,ABR,Sully,46119,C,cc,-100.1322,44.7155
SD,ABR,Spink,46115,C,ne,-98.3463,44.9381
SD,UNR,Oglala Lakota,46102,M,sw,-102.5516,43.3356
SD,FSD,Sanborn,46111,C,ec,-98.0914,44.0235
SD,ABR,Roberts,46109,C,ne,-96.9461,45.6296
SD,ABR,Potter,46107,C,nc,-99.9573,45.0645
SD,UNR,Perkins,46105,M,nw,-102.4759,45.4904
SD,FSD,Moody,46101,C,ec,-96.671,44.0221
SD,FSD,Minnehaha,46099,C,se,-96.7914,43.6742
SD,FSD,Miner,46097,C,ec,-97.6102,44.022
SD,ABR,Marshall,46091,C,ne,-97.5986,45.7586
SD,ABR,McPherson,46089,C,nc,-99.2215,45.7664
SD,FSD,McCook,46087,C,se,-97.3684,43.6743
SD,ABR,Lyman,46085,C,cc,-99.8474,43.8959
SD,FSD,Lincoln,46083,C,se,-96.7219,43.2789
SD,FSD,Lake,46079,C,ec,-97.1294,44.022
SD,FSD,Kingsbury,46077,C,ec,-97.4915,44.3696
SD,FSD,Jerauld,46073,C,cc,-98.6298,44.0664
SD,UNR,Jackson,46071,M,sw,-101.6281,43.6943
SD,ABR,Walworth,46129,C,nc,-100.0316,45.4299
SD,FSD,Yankton,46135,C,se,-97.3947,43.009
SD,UNR,Ziebach,46137,M,wc,-101.666,44.9806
SD,ABR,Stanley,46117,CM,cc,-100.7359,44.4123
SD,UNR,Meade,46093,M,wc,-102.7168,44.5668
SD,UNR,Pennington,46103,M,wc,-102.8238,44.0037
SD,UNR,Lawrence,46081,M,wc,-103.7922,44.3586
SD,UNR,Custer,46033,M,sw,-103.4515,43.6776
SD,UNR,Fall River,46047,M,sw,-103.5276,43.2394
TN,OHX,Overton,47133,C,mi,-85.2881,36.345
TN,OHX,Perry,47135,C,mi,-87.859,35.6426
TN,OHX,Pickett,47137,C,mi,-85.0748,36.5585
TN,OHX,Putnam,47141,C,mi,-85.4951,36.1408
TN,MRX,Rhea,47143,E,ea,-84.9244,35.6087
TN,MRX,Roane,47145,E,ea,-84.5233,35.8478
TN,OHX,Robertson,47147,C,mi,-86.8705,36.5254
TN,OHX,Rutherford,47149,C,mi,-86.4167,35.8427
TN,MRX,Scott,47151,E,ea,-84.5035,36.4286
TN,MRX,Sequatchie,47153,C,ea,-85.4106,35.3712
TN,MEG,Shelby,47157,C,ww,-89.8956,35.1837
TN,OHX,Smith,47159,C,mi,-85.9567,36.2505
TN,OHX,Stewart,47161,C,mi,-87.8385,36.5012
TN,MRX,Sullivan,47163,E,ea,-82.3042,36.5129
TN,OHX,Sumner,47165,C,mi,-86.4603,36.4694
TN,OHX,Trousdale,47169,C,mi,-86.1567,36.3921
TN,MRX,Unicoi,47171,E,ea,-82.4322,36.1108
TN,MRX,Union,47173,E,ea,-83.8375,36.2879
TN,OHX,Van Buren,47175,C,mi,-85.4525,35.696
TN,OHX,Warren,47177,C,mi,-85.7785,35.6787
TN,MRX,Washington,47179,E,ea,-82.4974,36.2933
TN,OHX,Wayne,47181,C,mi,-87.788,35.2399
TN,MEG,Weakley,47183,C,ww,-88.7178,36.2983
TN,OHX,Williamson,47187,C,mi,-86.8986,35.8938
TN,OHX,Wilson,47189,C,mi,-86.2976,36.1549
TN,OHX,White,47185,C,mi,-85.4553,35.9264
TN,OHX,Dickson,47043,C,mi,-87.3567,36.1491
TN,MRX,Loudon,47105,E,ea,-84.3116,35.735
TN,MRX,Anderson,47001,E,ea,-84.1985,36.1184
TN,OHX,Bedford,47003,C,mi,-86.4589,35.5138
TN,MEG,Benton,47005,C,ww,-88.0683,36.0698
TN,MRX,Bledsoe,47007,C,ea,-85.2051,35.5964
TN,MRX,Bradley,47011,E,ea,-84.8596,35.1541
TN,MRX,Campbell,47013,E,ea,-84.1493,36.4036
TN,OHX,Cannon,47015,C,mi,-86.0617,35.8087
TN,MEG,Carroll,47017,C,ww,-88.4503,35.9731
TN,OHX,Cheatham,47021,C,mi,-87.0868,36.2612
TN,MEG,Chester,47023,C,ww,-88.6128,35.4211
TN,MRX,Claiborne,47025,E,ea,-83.6603,36.4859
TN,OHX,Clay,47027,C,mi,-85.5438,36.5511
TN,OHX,Coffee,47031,C,mi,-86.0748,35.4906
TN,MEG,Crockett,47033,C,ww,-89.1395,35.8135
TN,OHX,Cumberland,47035,C,mi,-84.9983,35.9504
TN,OHX,Davidson,47037,C,mi,-86.7848,36.1694
TN,MEG,Decatur,47039,C,ww,-88.1088,35.603
TN,OHX,De Kalb,47041,C,mi,-85.8328,35.9798
TN,MEG,Dyer,47045,C,ww,-89.4138,36.059
TN,MEG,Fayette,47047,C,ww,-89.4144,35.1971
TN,OHX,Fentress,47049,C,mi,-84.9324,36.3805
TN,HUN,Franklin,47051,C,mi,-86.0922,35.1549
TN,MEG,Gibson,47053,C,ww,-88.9326,35.9966
TN,OHX,Giles,47055,C,mi,-87.0348,35.2022
TN,MRX,Grainger,47057,E,ea,-83.5096,36.2762
TN,OHX,Grundy,47061,C,mi,-85.7226,35.3884
TN,MRX,Hamblen,47063,E,ea,-83.2666,36.2172
